,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
123,15.598901945589025,8.898502209646642,4,2,2,1,0,0,0,0,0,0,2
124,15.598901945589025,8.783549477153265,3,2,4,1,0,0,0,0,1,0,2
125,15.59772478261397,9.65509029374725,3,1,1,1,0,0,0,1,2,0,1
126,15.587067489942822,8.87640491500694,3,1,1,1,0,1,0,0,2,1,0
127,15.587067489942822,8.77971129020447,3,2,3,1,0,0,0,1,0,0,0
128,15.585876304775372,8.612685172875459,3,1,3,1,1,0,0,1,1,0,2
129,15.585876304775372,9.346705246496699,3,1,3,1,0,0,0,0,2,1,1
130,15.584683698993436,8.476579508530941,3,1,1,1,1,1,0,0,0,0,0
131,15.575091300945118,8.67060073804555,4,1,4,1,1,0,0,0,0,0,1
132,15.575091300945118,8.556606193773073,3,1,3,1,0,0,0,1,0,0,1
133,15.575091300945118,8.476579508530941,3,1,3,1,0,0,0,1,0,0,0
134,15.57388575549739,8.853808274977197,3,1,1,1,0,1,0,0,2,1,1
135,15.56904898753229,8.699681400989514,3,2,4,1,0,0,0,1,0,0,0
136,15.562969942511762,8.594339400592892,4,2,2,1,0,0,0,1,2,0,0
137,15.562969942511762,8.442685139241176,4,1,2,1,0,0,0,0,1,0,1
138,15.562969942511762,8.517393171418904,3,1,3,1,0,0,0,1,0,0,1
139,15.562969942511762,8.757940876678804,3,1,1,1,1,1,0,1,2,1,2
140,15.562969942511762,8.665785595466064,3,2,4,1,0,0,0,1,0,0,0
141,15.547608660047116,8.804024902413179,4,2,2,1,1,1,0,0,1,1,1
142,15.53827733427679,9.259225769705994,4,2,2,1,0,0,0,0,1,0,1
143,15.53827733427679,8.476579508530941,5,2,3,0,0,1,1,0,0,0,0
144,15.53827733427679,8.45553053102413,4,1,2,1,1,1,0,1,1,0,2
145,15.53827733427679,8.517393171418904,3,1,4,1,0,0,0,0,0,0,2
146,15.53827733427679,9.259225769705994,2,1,1,1,0,0,0,0,1,0,1
147,15.53827733427679,8.612685172875459,3,2,2,1,0,0,0,0,1,0,1
148,15.53827733427679,8.757940876678804,3,1,3,1,0,0,0,0,0,1,1
149,15.53827733427679,8.79497643168877,4,2,1,1,0,1,0,0,0,1,1
150,15.53827733427679,8.544224530467268,3,1,2,1,1,1,0,1,0,1,0
151,15.532007722386286,8.38958706681109,4,1,2,1,0,0,0,1,2,1,1
152,15.532007722386286,8.594339400592892,5,1,2,1,1,1,0,1,0,1,2
153,15.525698554330328,8.101980731853192,3,3,2,1,0,1,0,0,0,0,1
154,15.525698554330328,8.202756381655638,3,2,2,1,0,0,0,0,2,0,1
155,15.525698554330328,8.716207971151853,3,2,1,1,0,1,0,0,2,1,2
156,15.524431929944326,8.839421607620602,3,1,1,1,1,1,0,0,0,1,1
157,15.519349327803464,7.943782692458625,4,2,2,0,1,1,0,0,1,0,2
158,15.519349327803464,8.984818995876008,3,1,1,1,0,0,0,0,2,0,1
159,15.512959530871255,8.055475141757274,3,2,1,1,1,1,0,1,0,0,2
160,15.512959530871255,8.734077192559303,4,1,4,1,1,0,0,1,0,0,2
161,15.512959530871255,8.716207971151853,3,1,3,1,1,0,0,1,0,1,1
162,15.512959530871255,8.79497643168877,4,2,2,1,1,1,0,0,0,1,1
163,15.506528641722577,8.828494129466652,3,1,1,1,1,1,0,1,0,1,1
164,15.50005612841392,8.811503250158239,3,2,2,1,1,1,0,0,1,1,2
165,15.498756583313094,8.771990436532242,3,2,1,1,1,1,1,0,0,0,0
166,15.486984049287734,8.962007209588313,3,1,1,1,0,1,0,1,2,1,0
167,15.480383366501217,8.434028950155469,2,2,1,1,0,0,0,1,2,0,1
168,15.473738825043979,8.357259153499912,4,1,2,1,0,1,0,1,0,0,2
169,15.473738825043979,8.785845337961213,4,2,2,0,0,0,0,1,0,0,1
170,15.473738825043979,8.612685172875459,3,2,1,1,0,1,0,0,0,0,1
171,15.473738825043979,9.236982302922604,3,1,1,1,0,0,0,0,1,1,1
172,15.473738825043979,9.036106025364846,3,1,2,1,1,1,0,1,2,1,0
173,15.473738825043979,8.575650760987806,4,2,1,1,0,0,0,1,0,1,0
174,15.473738825043979,8.24301946898925,3,1,2,1,1,1,0,0,1,1,0
175,15.473738825043979,9.19023970026918,4,2,2,1,1,0,0,0,2,0,1
176,15.473738825043979,9.050288983827956,3,1,1,1,0,0,0,1,2,0,2
177,15.472404602285149,8.707978826622321,3,1,1,1,0,1,0,0,0,1,1
178,15.469730804411405,8.865876285425417,3,1,1,1,1,1,0,0,2,1,1
179,15.467049838171546,8.064950891749143,3,2,2,1,0,0,0,0,2,0,1
180,15.467049838171546,8.412054873292933,4,2,1,0,0,1,0,1,2,0,1
181,15.467049838171546,8.881975184248867,3,1,2,1,1,1,0,0,1,1,2
182,15.453536121613729,8.134760782418645,3,1,2,0,0,0,0,1,0,0,1
183,15.453536121613729,8.984818995876008,3,1,1,1,0,0,0,0,1,1,1
184,15.446710157874584,8.006700845440367,3,2,2,1,1,1,0,0,0,0,2
185,15.446710157874584,8.006700845440367,3,1,2,1,0,1,0,0,0,0,0
186,15.446710157874584,9.34233308143468,2,1,2,1,0,0,0,0,0,1,2
187,15.446710157874584,8.716207971151853,3,1,1,1,0,1,0,1,0,1,1
188,15.439837279936441,8.651898894268529,2,1,2,1,0,0,0,1,0,1,0
189,15.43291683846023,8.172164452111904,2,1,1,0,1,1,0,0,0,0,1
190,15.43291683846023,8.936035096566041,4,1,2,1,0,0,0,1,2,0,2
191,15.43291683846023,9.278092474027002,3,1,2,1,1,1,0,0,0,0,1
192,15.43291683846023,8.79497643168877,3,1,1,1,1,1,0,0,0,1,2
193,15.431526984447132,8.476579508530941,2,1,1,1,1,1,0,0,0,0,1
194,15.425948170531639,9.005895898094458,3,2,1,1,1,1,0,0,0,0,1
195,15.418930599280035,8.39185670010494,4,3,2,1,0,1,0,0,2,0,1
196,15.418930599280035,8.947285869349132,3,1,1,1,1,1,1,0,0,0,1
197,15.416109723506775,7.937731775260109,3,2,2,0,0,1,0,1,1,0,1
198,15.411863433483944,8.690978417187905,3,1,2,1,0,0,0,1,0,0,1
199,15.406173518862524,8.343077871169383,3,1,2,1,0,0,0,0,1,0,2
200,15.404745967162468,8.416488487294606,3,1,2,1,0,1,0,1,0,0,1
201,15.404745967162468,8.317766166719343,3,1,2,0,1,1,0,1,0,0,1
202,15.404745967162468,8.323851131338817,2,1,1,1,0,1,0,0,1,0,1
203,15.404745967162468,8.594339400592892,4,1,2,1,0,0,0,0,0,0,1
204,15.404745967162468,8.470311205516108,3,1,1,1,1,1,0,0,0,0,1
205,15.404745967162468,8.748463629942055,3,1,1,1,0,0,0,1,2,0,1
206,15.404745967162468,8.665785595466064,2,1,1,1,1,1,0,1,0,0,1
207,15.404745967162468,8.006700845440367,3,1,2,1,0,1,0,1,0,0,1
208,15.404745967162468,7.9966538754626075,3,1,3,1,0,0,0,0,0,0,1
209,15.404745967162468,8.812992231969966,3,1,1,1,0,0,0,0,0,0,0
210,15.404745967162468,8.443977129084978,3,1,2,1,1,1,0,0,2,0,1
211,15.404745967162468,9.465060106725137,3,1,1,1,0,0,0,0,2,0,2
212,15.403316374644834,8.137688184977605,4,2,2,1,0,1,0,1,2,0,1
213,15.403316374644834,8.516392871245468,4,2,1,1,0,1,0,0,0,0,1
214,15.397577479152067,8.37816098272068,2,1,1,1,0,1,0,0,0,0,0
215,15.390357232668071,8.333510708982942,3,1,3,1,0,0,0,0,0,0,0
216,15.390357232668071,8.706324840138741,3,1,1,1,0,0,0,0,2,1,1
217,15.390357232668071,8.833899942908635,3,1,2,1,0,0,0,1,2,1,2
218,15.390357232668071,8.479698986988657,2,1,1,1,0,0,0,1,0,1,1
219,15.383084474850227,8.853808274977197,3,1,2,1,0,1,0,0,0,0,0
220,15.383084474850227,8.999742789830492,4,1,4,1,0,1,0,1,2,0,1
221,15.377227943962481,8.137688184977605,4,2,2,1,0,0,0,0,0,0,1
222,15.375758436291614,9.123365357961776,2,1,1,1,0,1,0,1,2,0,1
223,15.375758436291614,8.751790892775563,3,1,2,1,0,1,0,1,1,0,2
224,15.375758436291614,9.234154550075438,2,1,1,1,0,0,0,1,2,1,0
225,15.37428676598956,8.77043908654689,2,1,1,1,0,0,0,1,3,0,1
226,15.360943353642055,8.550821372396221,3,1,4,1,0,0,0,1,0,0,1
227,15.360943353642055,8.699681400989514,2,1,1,1,0,1,0,1,1,0,2
228,15.360943353642055,8.197263371414335,3,1,2,1,0,0,0,0,2,0,1
229,15.360943353642055,9.176576741823373,4,2,2,1,1,1,0,0,1,0,1
230,15.360943353642055,8.594339400592892,2,1,2,1,0,0,0,0,0,1,1
231,15.360943353642055,8.371242135931933,3,1,1,1,0,0,0,0,0,1,1
232,15.353452683516053,8.228443883004033,3,1,2,1,0,1,0,0,0,0,2
233,15.345905479508115,8.333510708982942,3,1,1,1,1,1,0,1,0,0,0
234,15.345905479508115,8.263848131368906,3,2,2,1,0,1,0,0,2,0,1
235,15.345905479508115,8.644882552557126,3,1,2,1,1,0,0,1,1,0,1
236,15.345905479508115,7.962415680121064,2,1,2,1,1,1,0,0,0,1,1
237,15.345905479508115,8.519390774959724,3,1,2,1,0,1,0,0,0,0,1
238,15.344389179318602,8.414274137408396,4,2,2,1,0,1,0,0,0,0,1
239,15.338300881775186,8.294299608857235,3,1,2,1,0,0,0,0,1,0,2
240,15.338300881775186,8.253488028345904,3,1,2,1,0,0,0,0,1,1,1
241,15.330638010707329,8.232440158470336,3,1,1,1,0,0,0,0,2,0,1
242,15.330638010707329,8.200013648175434,3,1,2,1,0,0,0,1,0,0,2
243,15.330638010707329,7.844240718141811,3,1,2,1,0,1,0,0,0,0,2
244,15.330638010707329,8.579416534596369,3,1,2,1,1,1,0,0,0,1,1
245,15.330638010707329,8.586905803827538,3,1,2,1,0,0,0,0,2,1,0
246,15.330638010707329,8.166500319155052,3,1,1,1,0,0,0,0,0,1,1
247,15.330638010707329,9.036106025364846,4,1,4,1,0,0,0,0,3,0,0
248,15.32909836486038,8.31898612539206,2,2,1,1,1,1,0,0,0,0,1
249,15.32909836486038,8.515391569469609,4,2,2,1,1,1,0,0,0,1,2
250,15.32291596631714,8.163656176168432,3,1,3,1,0,0,0,0,0,0,1
251,15.32291596631714,8.146419323098003,3,1,2,1,0,1,0,0,1,0,1
252,15.32291596631714,9.19634286233233,3,1,1,1,0,0,0,0,0,0,1
253,15.32291596631714,8.166500319155052,2,1,2,1,0,0,0,0,0,1,2
254,15.315133827605429,8.414274137408396,4,1,2,1,0,0,0,1,2,0,1
255,15.315133827605429,8.680331928793418,2,1,1,1,0,0,0,1,1,0,0
256,15.315133827605429,8.294299608857235,3,1,2,1,0,0,0,0,2,0,2
257,15.315133827605429,9.018089684104343,3,1,1,1,0,0,0,0,0,0,2
258,15.315133827605429,8.304247465078474,3,1,2,1,0,0,0,0,1,0,1
259,15.313570105978563,8.757940876678804,2,1,1,1,0,1,0,1,1,0,2
260,15.313570105978563,8.059276223305648,3,1,2,1,0,0,0,1,1,0,2
261,15.313570105978563,8.163656176168432,3,1,2,1,0,0,0,0,0,0,1
262,15.307290651901996,8.229777750081887,2,1,1,1,1,1,0,0,0,0,1
263,15.299385474180372,8.286269452783065,3,1,2,0,0,0,0,0,0,0,1
264,15.299385474180372,8.497194544909547,2,1,2,1,0,1,0,0,0,0,1
265,15.29779691185574,7.9658927350845286,3,1,2,1,0,0,0,0,0,1,1
266,15.29779691185574,8.493105395887147,3,1,1,1,0,0,0,0,2,1,0
267,15.29779691185574,8.501267040865978,3,1,2,1,0,0,0,0,1,0,1
268,15.293016027343821,8.507344855361422,4,1,2,1,0,0,0,1,0,0,1
269,15.291417306345254,8.268988209506656,3,1,2,1,0,0,0,0,0,0,0
270,15.283385136491308,8.412054873292933,3,2,3,1,0,0,1,0,1,0,2
271,15.283385136491308,7.552762084214147,5,1,2,0,0,1,0,0,0,0,1
272,15.283385136491308,8.312871394342615,3,1,1,1,1,1,0,0,2,0,1
273,15.283385136491308,8.160803920954665,4,1,2,1,0,0,0,0,2,0,2
274,15.283385136491308,8.771990436532242,4,1,2,1,0,0,0,0,0,0,1
275,15.278534683477888,8.302265794873367,2,1,1,1,0,1,0,0,0,0,2
276,15.275287928131979,8.38958706681109,2,1,1,1,0,0,0,0,1,0,1
277,15.275287928131979,9.245804036251752,2,1,1,1,0,0,0,0,1,1,1
278,15.268762621017762,8.131824785007195,3,1,2,1,0,1,0,0,2,1,1
279,15.267124619396817,8.757940876678804,2,1,1,1,0,0,0,0,0,0,2
280,15.267124619396817,8.757940876678804,2,1,2,1,0,0,0,0,0,0,0
281,15.267124619396817,8.412054873292933,2,1,1,1,0,0,0,1,2,0,2
282,15.267124619396817,7.685243607975833,3,1,2,0,1,1,0,1,0,0,0
283,15.267124619396817,8.380456667842767,4,1,2,1,0,0,0,0,0,0,2
284,15.267124619396817,8.958154135209242,2,1,1,1,0,0,0,0,1,0,2
285,15.258894122195773,8.802522498284421,3,1,2,1,1,0,0,0,0,0,1
286,15.258894122195773,7.933079771880415,3,1,1,1,0,1,0,0,0,1,2
287,15.250595321348806,8.612685172875459,3,1,2,1,0,0,0,1,0,0,0
288,15.250595321348806,8.525359754082631,3,1,2,1,0,1,0,1,0,0,0
289,15.250595321348806,8.674367865788236,2,1,1,1,1,1,0,0,2,0,1
290,15.250595321348806,7.8674885686991285,4,3,2,0,0,0,0,0,0,0,1
291,15.250595321348806,7.9909154630913255,3,1,2,1,0,1,0,1,0,0,0
292,15.250595321348806,7.91862865334224,4,2,2,0,0,0,0,0,0,0,1
293,15.250595321348806,8.39185670010494,2,1,1,0,0,0,0,0,1,0,0
294,15.250595321348806,8.294299608857235,4,2,2,0,0,0,0,0,0,0,1
295,15.250595321348806,7.75190533307861,3,1,2,0,0,0,0,0,0,0,1
296,15.250595321348806,8.434028950155469,3,2,2,1,0,0,0,1,1,0,1
297,15.250595321348806,8.200013648175434,3,2,2,1,0,1,0,0,0,0,0
298,15.250595321348806,8.665785595466064,3,1,1,1,0,0,1,0,2,0,1
299,15.250595321348806,8.853808274977197,3,1,1,1,0,0,0,0,3,0,2
300,15.250595321348806,8.313852267398207,3,1,3,1,0,0,0,0,0,0,1
301,15.250595321348806,8.166500319155052,3,1,2,1,0,0,0,0,0,1,1
302,15.250595321348806,7.671360923190644,3,1,3,1,0,0,0,0,1,1,0
303,15.250595321348806,8.412054873292933,3,1,1,1,0,1,0,0,0,0,2
304,15.248927264645598,9.018089684104343,3,1,1,1,0,1,0,0,3,0,1
305,15.248927264645598,8.146419323098003,3,1,2,1,0,0,0,0,1,0,1
306,15.24222707367909,8.484876589939695,3,1,2,1,0,0,0,0,1,0,1
307,15.24222707367909,8.314097335405807,3,1,2,1,0,0,0,0,2,0,1
308,15.24222707367909,8.305731144875866,3,1,2,1,0,1,0,0,1,0,1
309,15.233788207067937,8.440959885416648,4,1,2,1,0,0,0,1,0,0,1
310,15.233788207067937,8.697178688412643,3,1,1,1,0,1,0,0,0,0,1
311,15.232091854230847,8.709630081951286,2,1,1,1,0,1,0,0,1,0,1
312,15.226131855066896,8.188966863648876,3,1,1,1,0,1,0,1,0,1,2
313,15.225277519469522,8.210939733379021,3,2,2,1,0,0,0,0,0,0,1
314,15.225277519469522,8.304247465078474,2,1,2,1,0,0,0,0,1,0,1
315,15.225277519469522,8.630700432209832,2,1,1,1,0,0,0,1,0,0,1
316,15.216693777883304,8.682877107057168,4,2,2,0,0,1,0,0,1,0,0
317,15.216693777883304,8.51579221050061,3,2,2,1,0,0,0,0,2,0,0
318,15.216693777883304,8.375860015299594,3,1,1,1,0,0,0,0,0,0,1
319,15.216693777883304,8.006700845440367,4,1,3,1,0,1,0,1,2,0,1
320,15.216693777883304,8.371242135931933,3,1,2,1,0,0,0,0,2,1,2
321,15.208035717281975,8.197263371414335,3,2,2,1,0,0,1,0,2,0,1
322,15.208035717281975,8.149312843635345,3,2,1,1,0,1,0,1,1,0,2
323,15.208035717281975,8.594339400592892,3,1,1,1,0,0,0,0,3,0,1
324,15.203678412997942,8.412054873292933,3,1,2,0,0,1,0,1,0,0,1
325,15.203678412997942,8.149312843635345,4,1,2,1,0,0,0,1,0,0,1
326,15.199302039492581,8.31898612539206,4,1,1,0,0,1,0,0,0,0,0
327,15.199302039492581,8.776630098427717,3,1,2,0,0,0,0,1,1,0,1
328,15.199302039492581,8.412054873292933,3,2,2,0,0,1,0,1,0,0,1
329,15.199302039492581,8.284251797621916,3,1,2,1,0,0,0,0,0,0,2
330,15.199302039492581,8.30671904320269,2,1,2,1,1,1,0,0,0,1,0
331,15.181602466868654,8.890272839380247,3,2,1,1,1,1,0,0,3,0,2
332,15.181602466868654,8.612685172875459,4,1,2,1,1,1,0,0,0,0,1
333,15.181602466868654,8.006700845440367,3,1,2,1,0,0,0,0,0,0,1
334,15.181602466868654,8.098946748943339,2,1,1,1,0,0,1,0,1,0,2
335,15.181602466868654,8.247220052745229,2,1,1,1,0,1,0,1,2,0,2
336,15.181602466868654,8.997270906233448,3,1,1,1,0,0,0,1,2,0,1
337,15.181602466868654,7.671360923190644,4,2,1,1,0,1,0,0,0,1,0
338,15.172633799184108,8.237743803890933,2,1,2,1,1,1,0,0,0,0,1
339,15.172633799184108,8.064950891749143,4,2,2,1,0,0,0,0,0,0,2
340,15.163583966004193,8.575650760987806,5,2,2,1,0,0,0,0,0,0,1
341,15.163583966004193,8.064950891749143,2,2,1,1,0,1,0,0,2,0,1
342,15.163583966004193,8.875287128108384,3,1,2,1,0,0,0,1,0,0,2
343,15.163583966004193,8.314097335405807,2,1,1,1,0,0,0,0,0,0,1
344,15.163583966004193,8.25608813381491,2,1,1,1,0,0,0,0,0,0,1
345,15.163583966004193,7.60887062919126,3,1,2,1,0,1,0,0,0,1,1
